Name,Price,Reviews,Size,Category,Rating
"Palmer's, Cocoa Butter Formula, Body Lotion, Massage Lotion for Stretch Marks, 8.5 fl oz (250 ml)",12.27,13376.0,,bath-personal-care,4.5
"Artnaturals, Argan Oil & Aloe Hair Mask, 8 oz (226 g)",20.56,5802.0,226.0,bath-personal-care,4.3
"Real Purity, Roll-On Deodorant, 3 fl oz",22.15,7514.0,,bath-personal-care,4.6
"Eucerin, Advanced Repair Foot Creme, Fragrance Free, 3 oz (85 g)",8.84,6929.0,85.0,bath-personal-care,4.6
"Queen Helene, Cocoa Butter Face + Body Creme, 4.8 oz (136 g)",5.15,10910.0,136.0,bath-personal-care,4.4
"Giovanni, Nutrafix Hair Reconstructor, For Critically Damaged Hair, 6.8 fl oz (200 ml)",11.14,9625.0,,bath-personal-care,4.4
"NutriBiotic, Throat Spray with Grapefruit Seed Extract plus Zinc & Menthol, 4 fl oz (118 ml)",11.65,7960.0,,bath-personal-care,4.7
"Giovanni, 50:50 Balanced, Hydrating-Calming Conditioner, For Normal to Dry Hair, 8.5 fl oz (250 ml)",11.14,1635.0,,bath-personal-care,4.6
"SheaMoisture, Jamaican Black Castor Oil, Strengthen & Restore Shampoo, 3.2 fl oz (94 ml)",7.0,4629.0,,bath-personal-care,4.4
"Xlear, Xylitol Saline Nasal Spray, Fast Relief, 1.5 fl oz (45 ml)",15.54,3449.0,,bath-personal-care,4.6
"Now Foods, Solutions, XyliWhite, Kids Toothpaste Gel, Strawberry Splash, 3 oz (85 g)",4.41,14121.0,85.0,bath-personal-care,4.7
"Summer's Eve, Lavender Night-Time Cleansing Wash, Sensitive Skin, 12 fl oz (354 ml)",9.99,5198.0,,bath-personal-care,4.5
"Carmex, Classic Lip Balm, Medicated, SPF 15, .15 oz (4.25 g)",2.83,9839.0,4.25,bath-personal-care,4.5
"SheaMoisture, Kids Extra-Nourishing Shampoo, Mango & Carrot, 8 fl oz (237 ml)",12.72,2539.0,,bath-personal-care,4.6
"Giovanni, Golden Wheat Deep Cleanse Shampoo, For Normal to Oily Hair, 8.5 fl oz (250 ml)",8.91,4653.0,,bath-personal-care,4.5
"Life-flo, Pure Magnesium Flakes, Magnesium Chloride Brine, 1.65 lb (26.4 oz)",16.47,8261.0,,bath-personal-care,4.7
"O'Keeffe's, Working Hands, Hand Cream, 3.4 oz (96 g)",9.88,6371.0,96.0,bath-personal-care,4.4
"Tea Tree Therapy, Vegetable Base Soap with Tea Tree Oil, 3.9 oz (110 g)",4.76,1272.0,110.0,bath-personal-care,4.5
"Mild By Nature, African Black, Bar Soap, With Oats & Plaintains, 5 oz (141 g)",4.67,2466.0,141.0,bath-personal-care,4.6
"Giovanni, 2chic, Repairing Super Potion Hair Oil Serum, Blackberry + Coconut Oil, 2.75 fl oz (81 ml)",9.94,6750.0,,bath-personal-care,4.6
"Sundown Naturals, Vitamin E Oil, 31,500 mg (70,000 IU), 2.5 fl oz (75 ml)",13.44,11925.0,0.5,bath-personal-care,4.4
"Giovanni, Nutrafix Hair Reconstructor, For Critically Damaged Hair, 6.8 fl oz (200 ml)",11.14,9625.0,,bath-personal-care,4.4
"Now Foods, Solutions, XyliWhite, Toothpaste Gel, Platinum Mint, 6.4 oz (181 g)",6.09,10805.0,181.0,bath-personal-care,4.5
"South of France, Foaming Hand Wash, Blooming Jasmine, 8 fl oz (236 ml)",6.86,1097.0,,bath-personal-care,4.5
"Earth's Care, Tea Tree Oil Balm, 0.12 oz (3.4 g)",3.11,9452.0,3.4,bath-personal-care,4.5
"Eucerin, Intensive Repair Lotion, Fragrance Free, 16.9 fl oz (500 ml)",16.77,9771.0,,bath-personal-care,4.5
"Double Dare, OMG! Bye! Bye! Germs, Hand Sanitizer Gel, Alcohol 62%, 1.7 oz",0.82,1886.0,,bath-personal-care,4.8
"Jason Natural, Sea Fresh, Strengthening Paste, Deep Sea Spearmint, 6 oz (170 g)",7.81,14727.0,170.0,bath-personal-care,4.6
"St. Ives, Exfoliating Body Wash, Sea Salt & Pacific Kelp, 16 fl oz (473 ml)",4.46,3083.0,,bath-personal-care,4.6
"Band Aid, Tru-Stay, Adhesive Bandages, Plastic Strips, 60 Bandages",4.15,3007.0,,bath-personal-care,4.7
"Palmer's, Cocoa Butter Formula, Moisturizing Body Oil With Vitamin E, 1.7 oz (50 ml)",3.89,1142.0,,bath-personal-care,4.4
"Apex, 7-Day Pill Organizer, X-Large, 1 Count",3.1,2029.0,,bath-personal-care,4.6
"TheraBreath, Fresh Breath Oral Rinse, Invigorating Icy Mint Flavor, 3 fl oz (88.7 ml)",3.98,4475.0,,bath-personal-care,4.5
"Acure, The Essentials Moroccan Argan Oil, 1 fl oz (30 ml)",11.5,12315.0,,bath-personal-care,4.5
"Himalaya, Moisturizing Baby Bar, 4.41 oz (125 g)",4.17,477.0,125.0,bath-personal-care,4.7
"Giovanni, 50:50 Balanced, Hydrating-Clarifying Shampoo, For Normal to Dry Hair, 8.5 fl oz (250 ml)",11.14,3324.0,,bath-personal-care,4.5
"Now Foods, Essential Oils, Peppermint, 1 fl oz (30 ml)",8.85,8777.0,,bath-personal-care,4.7
"Desert Essence, Tea Tree Oil Dental Floss, Waxed, 50 Yds (45.7 m)",4.67,7882.0,,bath-personal-care,4.4
"Aussie, Miracle Curls, Shampoo, with Coconut & Australian Jojoba Oil,  12.1 fl oz (360 ml)",5.77,1788.0,,bath-personal-care,4.5
"Palmer's, Coconut Oil Formula with Vitamin E, Moisture Boost Shampoo, 13.5 fl oz (400 ml)",8.54,7037.0,,bath-personal-care,4.4
"Arm & Hammer, Essentials with Natural Deodorizers, Deodorant, Rosemary Lavender, 1 oz (28 g)",6.39,25311.0,28.0,bath-personal-care,4.5
"SheaMoisture, Jamaican Black Castor Oil, Strengthen & Restore Treatment Masque, 2 oz (57 ml)",4.45,7177.0,,bath-personal-care,4.7
"Now Foods, Solutions, Castor Oil, 4 fl oz (118 ml)",5.52,13645.0,,bath-personal-care,4.5
"Sundown Naturals, Vitamin E Oil, 31,500 mg (70,000 IU), 2.5 fl oz (75 ml)",13.44,11925.0,0.5,bath-personal-care,4.4
"Crest, 3D White, Fluoride Anticavity Toothpaste, Glamorous White, 4.1 oz (116 g)",8.94,3781.0,116.0,bath-personal-care,4.6
"Natracare, Ultra Pads, Organic Cotton Cover, Regular, 14 Pads",9.21,4039.0,,bath-personal-care,4.4
"Alaffia, Kids Shampoo & Body Wash, Lemon Lavender, 16 fl oz (476 ml)",15.54,5839.0,,bath-personal-care,4.4
"Jason Natural, Healthy Mouth, Tartar Control Paste, Tea Tree Oil & Cinnamon, 4.2 oz (119 g)",7.81,6011.0,119.0,bath-personal-care,4.6
"Xlear, Natural Saline Nasal Spray with  Xylitol, Fast Relief, 0.75 fl oz (22 ml)",8.7,1098.0,,bath-personal-care,4.5
"Crayola, Bath Bombs, Grape Jam, Laser Lemon, Cotton Candy & Bubble Gum Scented, 8 Bath Bombs, 11.29 oz (320 g)",11.03,4693.0,320.0,bath-personal-care,4.5
"Neutrogena, T/Gel, Therapeutic Shampoo, Original Formula, 16 fl oz (473 ml)",28.08,3336.0,,bath-personal-care,4.5
"Giovanni, 2chic, Ultra-Volume Shampoo, For Fine, Limp Hair, Papaya + Tangerine Butter, 1.5 fl oz (44 ml)",3.57,1987.0,,bath-personal-care,4.5
"Cetaphil, Baby, Wash & Shampoo with Organic Calendula, 7.8 fl oz (230 ml)",11.25,2937.0,,bath-personal-care,4.6
"Now Foods, Essential Oils, Lemon, 1 fl oz (30 ml)",7.19,4530.0,,bath-personal-care,4.6
"La Tourangelle, Delicate Avocado Oil, 16.9 fl oz (500 ml)",26.08,16907.0,,bath-personal-care,4.8
"Pura D'or, Hair Thinning Therapy Energizing Scalp Serum, 4 fl oz (120 ml)",31.1,1256.0,,bath-personal-care,4.6
"Crest, 3D Whitestrips, Dental Whitening Kit, Glamorous White, 28 Strips",77.78,1226.0,,bath-personal-care,4.6
"Aveeno, Daily Moisturizing Lotion, Fragrance Free, 18 fl oz (532 ml)",18.62,5372.0,,bath-personal-care,4.6
"SheaMoisture, Manuka Honey & Mafura Oil Intensive Hydration Treatment Masque, 2 fl oz (59 ml)",4.45,2396.0,,bath-personal-care,4.7
"Desert Essence, Tea Tree Oil Dental Floss, Waxed, 50 Yds (45.7 m)",4.67,7882.0,,bath-personal-care,4.4
"Palmer's, Shea Formula, Raw Shea Hand Cream, 2.1 oz (60 g)",4.65,8199.0,60.0,bath-personal-care,4.5
"Aveeno, Active Naturals, 1% Hydrocortisone, Anti-Itch Cream, 1 oz (28 g)",7.74,2491.0,28.0,bath-personal-care,4.5
"Now Foods, Solutions, Shea Butter, 7 fl oz (198 ml)",11.06,31271.0,,bath-personal-care,4.4
"Avalon Organics, Thickening Conditioner, Biotin B-Complex, Therapy, 14 oz (397 g)",17.62,9089.0,397.0,bath-personal-care,4.0
"Dr. Woods, Tea Tree Castile Soap, 32 fl oz (946 ml)",13.75,2473.0,,bath-personal-care,4.4
"Aveeno, Baby, Daily Moisture Lotion, Fragrance Free, 18 fl oz (532 ml)",17.02,5899.0,,bath-personal-care,4.6
"Apex, 7-Day Ultra Bubble-Lok Pill Organizer, 1 Pill Case",3.33,5551.0,,bath-personal-care,4.7
"Arm & Hammer, UltraMax, Solid Antiperspirant Deodorant, Unscented, 2.6 oz (73 g)",7.7,2233.0,73.0,bath-personal-care,4.5
"Jason Natural, Sea Fresh, Strengthening Paste, Deep Sea Spearmint, 6 oz (170 g)",7.81,14727.0,170.0,bath-personal-care,4.6
"Honees, Honey Menthol Eucalyptus Drops, 3.5 oz (100 mg)",5.66,4633.0,0.1,bath-personal-care,4.6
"Crystal Body Deodorant, Mineral Deodorant Stick, Unscented, 4.25 oz (120 g)",9.94,24955.0,120.0,bath-personal-care,4.2
"Auromere, Ayurvedic Herbal Toothpaste, Fresh Mint, 4.16 oz (117 g)",9.54,6601.0,117.0,bath-personal-care,4.4
"Aveeno, Baby, Daily Moisture Wash & Shampoo, Lightly Scented, 18 fl oz (532 ml)",17.02,5604.0,,bath-personal-care,4.7
"Pure Body Naturals, Coconut Oil, Deep Repair Hair Mask, 8.8 fl oz (260 ml)",20.14,2075.0,,bath-personal-care,4.4
"Conair, Twist & Wrap Cotton Towel, 1 Towel",11.25,2591.0,,bath-personal-care,4.5
"Conair, Detangle & Smooth Shower Comb, For Wet or Dry Hair, 1 Comb",3.11,3224.0,,bath-personal-care,4.6
"Blistex, Medicated Lip Ointment, .21 oz (6 g)",3.53,8655.0,6.0,bath-personal-care,4.6
"TheraBreath, Fresh Breath Oral Rinse, Invigorating Icy Mint, 16 fl oz (473 ml)",17.42,4475.0,,bath-personal-care,4.5
"Aussie, Miracle Curls, Conditioner, Coconut & Australian Jojoba Oil, 12.1 fl oz (360 ml)",5.77,1501.0,,bath-personal-care,4.6
"Arm & Hammer, UltraMax, Antiperspirant Solid Deodorant, For Men, Fresh, 1.0 oz (28 g)",4.59,2640.0,28.0,bath-personal-care,4.5
"Blistex, Lip Medex, External Analgesic Lip Protectant, .38 oz (10.75 g)",3.24,4243.0,10.75,bath-personal-care,4.7
"SheaMoisture, Frizz-Free Curl Mousse, Coconut & Hibiscus, 7.5 fl oz (220 ml)",15.26,1943.0,,bath-personal-care,4.2
"Cetaphil, Moisturizing Lotion, 8 fl oz (237 ml)",16.43,5973.0,,bath-personal-care,4.4
"Nu-Pore, Moisturizing Foot Mask, 1 Pair",3.87,8361.0,,bath-personal-care,4.1
"Life Extension, Toothpaste, Natural Mint Flavor, 4 oz (113.4 g)",11.08,1822.0,113.4,bath-personal-care,4.8
"Promotional Products, iHerb Bath Detox Box, 5 Piece Set",10.89,730.0,,bath-personal-care,4.8
"Andalou Naturals, Shampoo, Age Defying, For Thinning Hair, Argan Stem Cell, 11.5 fl oz (340 ml)",15.54,2658.0,,bath-personal-care,4.3
"Kiss My Face, Olive Oil Soap, Olive & Lavender, 8 oz (230 g)",5.74,398.0,230.0,bath-personal-care,4.4
"Auromere, Ayurvedic Soap With Neem, Lavender-Neem, 2.75 oz (78 g)",3.53,1911.0,78.0,bath-personal-care,4.5
"Now Foods, Solutions, Castor Oil, 4 fl oz (118 ml)",5.52,13645.0,,bath-personal-care,4.5
"Neutrogena, The Transparent Facial Bar, Acne Prone Skin, 3.5 oz (99 g)",5.12,2014.0,99.0,bath-personal-care,4.5
"Xlear, Xylitol Saline Nasal Spray, Fast Relief, 1.5 fl oz (45 ml)",15.54,3449.0,,bath-personal-care,4.6
"Jason Natural, Dandruff Relief Treatment Shampoo, 12 fl oz (355 ml)",19.26,11717.0,,bath-personal-care,4.2
"Kirk's, 100% Premium Coconut Oil Gentle Castile Soap, Original Fresh Scent, 1.13 oz (32 g)",2.52,1830.0,32.0,bath-personal-care,4.3
"SheaMoisture, Baby Wash & Shampoo, With Frankincense & Myrrh, 13 fl oz (384 ml)",16.43,3917.0,,bath-personal-care,4.5
"Benadryl, Itch Relief Stick, Extra Strength, 0.47 fl oz (14 ml)",4.79,165.0,,bath-personal-care,4.6
"Grandpa's, Face Body & Hair Bar Soap, Pine Tar, 4.25 oz (120 g)",6.72,2981.0,120.0,bath-personal-care,4.4
"Brush Buddies, Smart Care, Brushing Kit, Adult, 2 Pack",3.66,2870.0,,bath-personal-care,4.2
"Desert Essence, Soap Bar, Lavender, 5 oz (142 g)",6.21,159.0,142.0,bath-personal-care,4.5
"Bayes, Hand Sanitizer, Alcohol Free, Unscented, 2 fl oz (59 ml)  ",,622.0,,bath-personal-care,4.6
"Jason Natural, Thicken & Restore Biotin + Hyaluronic Acid Shampoo, 16 fl oz (473 ml)",15.88,2684.0,,bath-personal-care,4.4
"Eucerin, Roughness Relief Lotion, Fragrance Free, 16.9 fl oz (500 ml)",17.76,7729.0,,bath-personal-care,4.6
"Now Foods, Essential Oils, Orange, 1 fl oz (30 ml)",4.61,5618.0,,bath-personal-care,4.7
"Kundal, Honey & Macadamia, Treatment, White Musk, 3.38 fl oz (100 ml)",3.84,5071.0,,bath-personal-care,4.6
"Xlear, Kid's Xlear, Saline Nasal Spray, 0.75 fl oz (22 ml)",8.7,7001.0,,bath-personal-care,4.7
"Love Beauty and Planet, Bountiful Bouquet Hand Wash, Murumuru Butter & Rose, 13.5 fl oz (400 ml)",6.3,603.0,,bath-personal-care,4.6
"Eucerin, Advanced Repair Foot Creme, Fragrance Free, 3 oz (85 g)",8.84,6929.0,85.0,bath-personal-care,4.6
"Cococare, Shea Butter Lip Balm, .15 oz (4.2 g)",3.11,705.0,4.2,bath-personal-care,4.4
"Dr. Woods, Peppermint Castile Soap, 32 fl oz (946 ml)",13.75,1128.0,,bath-personal-care,4.5
"Kirk's, 100% Premium Coconut Oil Gentle Castile Soap, Soothing Aloe Vera, 1.13 oz (32 g)",2.52,1132.0,32.0,bath-personal-care,4.2
"Heritage Store, Rosewater, Refreshing Facial Splash, 8 fl oz (237 ml)",14.92,2689.0,,bath-personal-care,4.6
"Crystal Body Deodorant, Mineral Deodorant Stick, Unscented, 4.25 oz (120 g)",9.94,24955.0,120.0,bath-personal-care,4.2
"Carmex, Daily Care, Moisturizing Lip Balm, Strawberry, SPF 15, .15 oz (4.25 g)",2.83,5114.0,4.25,bath-personal-care,4.6
"Heritage Store, Rosewater & Glycerin, 4 fl oz (118 ml)",12.43,12676.0,,bath-personal-care,4.4
"Schmidt's, Natural Deodorant, Charcoal + Magnesium, 3.25 oz (92 g)",14.0,3369.0,92.0,bath-personal-care,4.4
"Chapstick, Lip Care Skin Protectant, Classic Spearmint, 0.15 oz (4 g)",3.14,107.0,4.0,bath-personal-care,4.8
"Badger Company, Anti-Bug, Shake & Spray, 4 fl oz (118.3 ml)",15.85,4187.0,,bath-personal-care,4.4
"Aveeno, Active Naturals, Skin Relief Moisture Repair Cream, Fragrance Free, 11 oz (311 g)",22.54,1478.0,311.0,bath-personal-care,4.6
"Badger Company, Organic Lip Balm, Unscented, .15 oz (4.2 g)",5.43,1477.0,4.2,bath-personal-care,4.5
"Nature's Gate, Biotin & Bamboo Conditioner for Thin Hair, 16 fl oz (473 ml)",10.89,1690.0,,bath-personal-care,4.1
"Promotional Products, K-Beauty Bag, V3, 7 Piece Set",9.34,3151.0,,bath-personal-care,4.8
"Now Foods, Essential Oils, Lavender, 1/3 fl oz (10 ml)",6.63,20867.0,,bath-personal-care,4.5
"Blistex, Medicated Lip Balm,  Lip Protectant/Sunscreen, SPF 15, 3 Balm Value Pack, .15 oz (4.25 g) Each",6.0,5712.0,4.25,bath-personal-care,4.6
"Pure Body Naturals, Coconut Oil, Deep Repair Hair Mask, 8.8 fl oz (260 ml)",20.14,2075.0,,bath-personal-care,4.4
"Petitfee, Dry Essence Hand Pack, 1 Pair",3.11,570.0,,bath-personal-care,4.4
"Aveeno, Baby, Daily Moisture Wash & Shampoo, Lightly Scented, 18 fl oz (532 ml)",17.02,5604.0,,bath-personal-care,4.7
"Always, Thin Dailies, Regular, 20 Liners",3.2,1262.0,,bath-personal-care,4.4
"Auromere, Ayurvedic Bar Soap with Neem, Tulsi-Neem, 2.75 oz (78 g)",3.53,1122.0,78.0,bath-personal-care,4.4
"Lip Smacker, Frappe Cup Lip Balm, Unicorn Delight, 0.26 oz (7.4 g)",6.55,217.0,7.4,bath-personal-care,4.6
"Bass Brushes, Body Care, The Original Exfoliation Skin Towel, 1 Skin Towel",9.26,720.0,,bath-personal-care,4.5
"Babo Botanicals, Moisturizing Baby Shampoo & Wash, Oatmilk Calendula, 16 fl oz (473 ml)",28.56,603.0,,bath-personal-care,4.6
"Alba Botanica, Natural Hawaiian Sunscreen, SPF 45, 4 oz (113 g)",15.22,1814.0,113.0,bath-personal-care,4.2
"Wet n Wild, Perfect Pout Lip Scrub, Watermelon, 0.35 oz (10 g)",3.93,723.0,10.0,bath-personal-care,4.3
"Apex, 7-Day Ultra Bubble-Lok Pill Organizer, 1 Pill Case",3.33,5551.0,,bath-personal-care,4.7
"Rainbow Research, Kids Detangling Conditioner, Creamy Vanilla, 8 fl oz (240 ml)",7.25,1262.0,,bath-personal-care,4.3
"Now Foods, Solutions, Liquid Coconut Oil, Pure Fractionated, 16 fl oz (473 ml)",18.82,2514.0,,bath-personal-care,4.6
"The Seaweed Bath Co., Hydrating Balancing Shampoo, Eucalyptus and Peppermint, 1.5 fl oz (44 ml)",6.21,418.0,,bath-personal-care,4.2
"Nexxus, Humectress Intensely Hydrating Hair Masque, Ultimate Moisture, 1.5 oz (43 g)",4.64,1015.0,43.0,bath-personal-care,4.7
"Leven Rose, 100% Pure & Organic Emu Oil, 4 fl oz (118 ml)",29.51,1313.0,,bath-personal-care,4.8
"Lubriderm, Daily Moisture Lotion, Shea + Calming Lavender Jasmine, 16 fl oz (473 ml)",12.83,443.0,,bath-personal-care,4.5
"Petal Fresh, Volumizing Shampoo, Rosemary & Mint, 16 fl oz (475 ml)",16.26,1175.0,,bath-personal-care,4.4
"Jason Natural, Power Smile, Whitening Paste, Powerful Peppermint, 3 oz (85 g)",5.9,25094.0,85.0,bath-personal-care,4.5
"Arm & Hammer, UltraMax, Solid Antiperspirant Deodorant, for Men, Active Sport, 2.6 oz (73 g)",7.7,1367.0,73.0,bath-personal-care,4.6
"Heritage Store, Rosewater & Glycerin, Handmade Soap, 3.5 oz (100 g)",5.88,66.0,100.0,bath-personal-care,4.7
"Starwest Botanicals, Flower Waters, Rose, 4 fl oz (118 ml)",9.61,1219.0,,bath-personal-care,4.5
"Orajel, Paw Patrol Anticavity Fluoride Toothpaste, Bubble Berry, 4.2 oz (119 g)",4.59,2033.0,119.0,bath-personal-care,4.8
"Now Foods, Solutions, Shea Butter, 16 fl oz (454 g)",18.82,31271.0,454.0,bath-personal-care,4.4
"Dove, Foaming Hand Wash, Lemon & Goji Berry, 6.8 fl oz (200 ml)",5.66,142.0,,bath-personal-care,4.6
"Aussie, Miracle Curls, Frizz Taming Cream, Coconut & Australian Jojoba Oil, 6.8 oz (193 g)",8.89,852.0,193.0,bath-personal-care,4.3
"NutriBiotic, Throat Spray with Grapefruit Seed Extract plus Zinc & Menthol, 4 fl oz (118 ml)",11.65,7960.0,,bath-personal-care,4.7
"Sierra Bees, Madre Magic, Royal Jelly & Propolis Multipurpose Balm, 2 fl oz (57 ml)",18.67,1104.0,,bath-personal-care,4.4
"Rael, Organic Cotton Cover Pads, Overnight, 10 Count",10.27,299.0,,bath-personal-care,4.7
"St. Ives, Hydrating Body Wash, Coconut Water & Orchid, 16 fl oz (473 ml)",4.46,2294.0,,bath-personal-care,4.6
"Desert Essence, Soap Bar, Creamy Coconut, 5 oz (142 g)",6.21,184.0,142.0,bath-personal-care,4.2
"Dr. Tung's, Perio Sticks, Thin, 80 Sticks",5.66,192.0,,bath-personal-care,4.4
"Zion Health, Deep Cleansing Scalp & Hair Scrub, Pear Blossom with Sea Salt, 4 oz (113 g)",26.43,2593.0,113.0,bath-personal-care,4.3
"Leven Rose, 100% Pure & Organic Rose Water , 4 fl oz (118 ml)",21.73,1491.0,,bath-personal-care,4.6
"Smith & Vandiver, Dino-Fizz, Tyrannosaurus, 2.2 oz (60 g)",3.7,1096.0,60.0,bath-personal-care,4.0
"Aveeno, Baby, Calming Comfort Lotion, Lavender & Vanilla, 18 fl oz (532 ml)",17.02,2873.0,,bath-personal-care,4.7
"Eucerin, Original Healing Lotion, Fragrance Free, 1 fl oz (30 ml)",3.11,2668.0,,bath-personal-care,4.4
"SheaMoisture, Curl Enhancing Smoothie with Silk Protein & Neem Oil, Coconut & Hibiscus, 3.2 oz (91 g)",11.53,122.0,91.0,bath-personal-care,4.6
"Aussie, Instant Freeze Gel,  with Australian Jojoba Oil & Sea Kelp, Maximum Hold, 7 oz (198 g)",7.62,945.0,198.0,bath-personal-care,4.5
"Mane 'n Tail, And Body Shampoo, 32 fl oz (946 ml)",13.98,3695.0,,bath-personal-care,4.3
"Earth Science, Super Concentrated Shampoo, Olive & Avocado, 6 fl oz (177 ml)",12.82,2059.0,,bath-personal-care,4.5
"Kosette, PM 2.5 Replaceable Filters, 24 Filters",2.73,233.0,,bath-personal-care,4.6
"Now Foods, Solutions, Apricot Oil, 4 fl oz (118 ml)",5.52,6990.0,,bath-personal-care,4.5
"Mill Creek Botanicals, Biotin Shampoo, Therapy Formula, 14 fl oz (414 ml)",11.17,1674.0,,bath-personal-care,4.3
"Palmer's, Cocoa Butter Formula with Vitamin E, Bust Cream, 4.4 oz (125 g)",12.16,3488.0,125.0,bath-personal-care,4.4
"Hurraw! Balm, Tinted Lip Balm, Black Cherry, .17 oz (4.8 g)",6.98,7614.0,4.8,bath-personal-care,4.4
"Orajel, Paw Patrol Anticavity Fluoride Toothpaste, Bubble Berry, 4.2 oz (119 g)",4.59,2033.0,119.0,bath-personal-care,4.8
"Palmer's, Cocoa Butter Formula, Tummy Butter, For Stretch Marks, 4.4 oz (125 g)",11.9,2636.0,125.0,bath-personal-care,4.5
"Desert Essence, Shampoo, Nourishing, Coconut, 8 fl oz (237 ml)",11.18,9906.0,,bath-personal-care,4.4
"Arm & Hammer, UltraMax, Solid Antiperspirant Deodorant, for Men, Fresh, 2.6 oz (73 g)",7.7,2277.0,73.0,bath-personal-care,4.6
"SheaMoisture, Illuminating Hand & Body Scrub, Coconut & Hibiscus, 12 oz (340 g)",14.81,591.0,340.0,bath-personal-care,4.5
"Jason Natural, Dandruff Relief Treatment, 2 in 1, Shampoo + Conditioner, 12 fl oz (355 ml)",19.26,2210.0,,bath-personal-care,4.3
"Palmer's, Shea Formula with Vitamin E, Raw Shea Body Lotion, 1.7 oz (50 ml)",3.11,6395.0,,bath-personal-care,4.6
"Aussie, Miracle Moist, Shampoo, Avocado & Australian Jojoba Oil, 12.1 fl oz (360 ml)",5.77,1282.0,,bath-personal-care,4.5
"Plackers, Orthopick, Dental Flossers, 36 Count",4.67,221.0,,bath-personal-care,4.5
"Crystal Body Deodorant, Mineral Deodorant Spray, Unscented, 4 fl oz (118 ml)",7.78,6117.0,,bath-personal-care,4.2
"Now Foods, Solutions, XyliWhite, Kids Toothpaste Gel, Orange Splash, 3 oz (85 g)",4.41,3892.0,85.0,bath-personal-care,4.8
"Zand, Herbalozenge, Elderberry Zinc, Sweet Elderberry, 80 Lozenges",17.87,999.0,,bath-personal-care,4.8
"Kitsch, Scalp Exfoliator, 1 Piece",9.33,1236.0,,bath-personal-care,3.8
"Natracare, Ultra Extra Pads, Organic Cotton Cover, Long, 8 Pads",9.21,1231.0,,bath-personal-care,4.4
"Grandpa's, Face & Body Bar Soap, Thylox Acne Treatment,3.25 oz (92 g)",7.44,4447.0,92.0,bath-personal-care,4.2
"Himalaya, Damage Repair Protein Conditioner, 6.76 fl oz (200 ml)",4.17,1024.0,,bath-personal-care,4.3
"Tucks, Medicated Cooling Pads, 100 Pads",14.83,422.0,,bath-personal-care,4.5
"Heritage Store, Castor Oil Soap, Moisturizing Beauty Bar, 3.5 oz (100 g)",6.3,161.0,100.0,bath-personal-care,4.3
"Now Foods, Essential Oils, Rose Absolute, 1 fl oz (30 ml)",17.72,2084.0,,bath-personal-care,4.3
"Desert Essence, Tea Tree Replenishing Shampoo, 12.7 fl oz (375 ml)",11.18,2481.0,,bath-personal-care,4.3
"Nubian Heritage, Body Lotion, Patchouli & Buriti , 13 fl oz (384 ml)",17.95,1718.0,,bath-personal-care,4.4
"One with Nature, Triple Milled Mineral Soap, Volcanic Mud, 7 oz (200 g)",6.21,207.0,200.0,bath-personal-care,4.6
"Hurraw! Balm, Tinted Lip Balm, Black Cherry, .17 oz (4.8 g)",6.98,7614.0,4.8,bath-personal-care,4.4
"Deep Steep, Body Wash, Grapefruit - Bergamot, 17 fl oz (503 ml)",20.14,883.0,,bath-personal-care,4.5
"Mild By Nature, Pomegranate Mint Balancing Shampoo, 16 fl oz (473 ml)",12.44,1146.0,,bath-personal-care,4.7
"Nature's Gate, Awapuhi Ginger & Holy Basil Shampoo for Oily Hair, 16 fl oz (473 ml)",15.56,709.0,,bath-personal-care,4.2
"Now Foods, Essential Oils, Clary Sage, 1 fl oz (30 ml)",24.37,615.0,,bath-personal-care,4.5
